familyId,familyLabel,numDescendants,descendantId,descendantLabel
C1290884,Inflammatory disorder,6862,C0339976,Measles pneumonia
C1290884,Inflammatory disorder,6862,C0339971,Chickenpox pneumonia
C1290884,Inflammatory disorder,6862,C0339973,Infectious mononucleosis pneumonia
C1290884,Inflammatory disorder,6862,C0242459,Simple pulmonary eosinophilia
C1290884,Inflammatory disorder,6862,C0339978,Single lung abscess
C1290884,Inflammatory disorder,6862,C0339979,Multiple lung abscesses
C1290884,Inflammatory disorder,6862,C1276106,Frictional lichenoid eruption
C1290884,Inflammatory disorder,6862,C0275985,Avian vibrionic hepatitis
C1290884,Inflammatory disorder,6862,C0341022,Chronic hyperplastic candidiasis
C1290884,Inflammatory disorder,6862,C1276102,Irritant contact dermatitis due to stoma and/or fistula
C1290884,Inflammatory disorder,6862,C1304174,Metastatic Crohn's disease of skin
C1290884,Inflammatory disorder,6862,C0269443,Legal abortion with endometritis
C1290884,Inflammatory disorder,6862,C0269446,Legal abortion with salpingitis
C1290884,Inflammatory disorder,6862,C0269447,Legal abortion with salpingo-oophoritis
C1290884,Inflammatory disorder,6862,C0269445,Legal abortion with pelvic peritonitis
C1290884,Inflammatory disorder,6862,C1276101,Irritant contact dermatitis of hands due to friction
C1290884,Inflammatory disorder,6862,C0404492,Subacute pyometra
C1290884,Inflammatory disorder,6862,C1301528,Focal stromal keratitis
C1290884,Inflammatory disorder,6862,C0341810,Subacute salpingo-oophoritis
C1290884,Inflammatory disorder,6862,C0348960,"Primary respiratory tuberculosis, confirmed bacteriologically and histologically"
C1290884,Inflammatory disorder,6862,C0348967,"Respiratory tuberculosis, not confirmed bacteriologically or histologically"
C1290884,Inflammatory disorder,6862,C1827923,Herpes simplex subepithelial infiltrates
C1290884,Inflammatory disorder,6862,C0740253,Empyema with fistula
C1290884,Inflammatory disorder,6862,C0404495,Subacute endomyometritis
C1290884,Inflammatory disorder,6862,C0154200,Abscess of thymus
C1290884,Inflammatory disorder,6862,C2316706,Perforating radiation proctitis
C1290884,Inflammatory disorder,6862,C0409248,Climacteric arthritis of the hand
C1290884,Inflammatory disorder,6862,C2826557,Chronic sclerosing sialadenitis
C1290884,Inflammatory disorder,6862,C0409245,Climacteric arthritis of the ankle and/or foot
C1290884,Inflammatory disorder,6862,C0409247,Climacteric arthritis of the pelvic region and thigh
C1290884,Inflammatory disorder,6862,C0409243,Climacteric arthritis of multiple sites
C1290884,Inflammatory disorder,6862,C0341681,Chronic pyelitis
C1290884,Inflammatory disorder,6862,C0341682,Acute pyonephrosis
C1290884,Inflammatory disorder,6862,C0341684,Candida pyelonephritis
C1290884,Inflammatory disorder,6862,C0341689,Acute diffuse nephritis
C1290884,Inflammatory disorder,6862,C0027982,Newcastle conjunctivitis
C1290884,Inflammatory disorder,6862,C0585185,Postoperative abdominal wall wound abscess
C1290884,Inflammatory disorder,6862,C0032308,Staphylococcal pneumonia
C1290884,Inflammatory disorder,6862,C0340088,Pituitary snuff-takers' disease
C1290884,Inflammatory disorder,6862,C0340089,Pyrethrum alveolitis
C1290884,Inflammatory disorder,6862,C0340084,Dry rot lung
C1290884,Inflammatory disorder,6862,C0340085,Lycoperdonosis
C1290884,Inflammatory disorder,6862,C0340086,New Guinea lung
C1290884,Inflammatory disorder,6862,C0340087,Paprika splitters' lung
C1290884,Inflammatory disorder,6862,C0340083,Dog house disease
C1290884,Inflammatory disorder,6862,C2945572,Rheumatic mitral AND aortic valve regurgitation
C1290884,Inflammatory disorder,6862,C0155152,Rosacea conjunctivitis
C1290884,Inflammatory disorder,6862,C0155153,Conjunctivitis with mucocutaneous disorder
C1290884,Inflammatory disorder,6862,C0155150,Contact blepharoconjunctivitis
C1290884,Inflammatory disorder,6862,C0276510,Acute endocarditis associated with AIDS
C1290884,Inflammatory disorder,6862,C0276511,Subacute endocarditis associated with AIDS
C1290884,Inflammatory disorder,6862,C1532790,Sarcoid uveitis
C1290884,Inflammatory disorder,6862,C0276513,Subacute myocarditis associated with AIDS
C1290884,Inflammatory disorder,6862,C1827213,Herpes zoster subepithelial infiltrates
C1290884,Inflammatory disorder,6862,C0019362,Herpes zoster dermatitis of eyelids
C1290884,Inflammatory disorder,6862,C0019360,Herpes zoster
C1290884,Inflammatory disorder,6862,C0019364,Herpes zoster with ophthalmic complication
C1290884,Inflammatory disorder,6862,C0549202,Chapped skin
C1290884,Inflammatory disorder,6862,C0549201,Winter itch
C1290884,Inflammatory disorder,6862,C1960274,Nongonococcal cervicitis
C1290884,Inflammatory disorder,6862,C1960273,Lymphocytic myocarditis
C1290884,Inflammatory disorder,6862,C3472671,"Acute cystitis in pregnancy, antepartum"
C1290884,Inflammatory disorder,6862,C0043195,Wissler-Fanconi syndrome
C1290884,Inflammatory disorder,6862,C3472677,Irritant rhinitis
C1290884,Inflammatory disorder,6862,C0553658,Folliculitis keloidalis nuchae
C1290884,Inflammatory disorder,6862,C0033581,Prostatitis
C1290884,Inflammatory disorder,6862,C0553656,Peritonsillar cellulitis
C1290884,Inflammatory disorder,6862,C0263184,Acute lymphangitis of abdominal wall
C1290884,Inflammatory disorder,6862,C0263187,Acute lymphangitis of flank
C1290884,Inflammatory disorder,6862,C0263186,Acute lymphangitis of chest wall
C1290884,Inflammatory disorder,6862,C0263181,Acute lymphangitis of temple region
C1290884,Inflammatory disorder,6862,C0263180,Acute lymphangitis of submandibular region
C1290884,Inflammatory disorder,6862,C0263183,Acute lymphangitis of trunk
C1290884,Inflammatory disorder,6862,C0263182,Acute lymphangitis of neck
C1290884,Inflammatory disorder,6862,C0451735,"Rapidly progressive nephritic syndrome, dense deposit disease"
C1290884,Inflammatory disorder,6862,C0456102,Congenital non-A non-B hepatitis infection
C1290884,Inflammatory disorder,6862,C0451737,"Acute nephritic syndrome, minor glomerular abnormality"
C1290884,Inflammatory disorder,6862,C0451736,"Rapidly progressive nephritic syndrome, diffuse crescentic glomerulonephritis"
C1290884,Inflammatory disorder,6862,C0263189,Acute lymphangitis of pectoral region
C1290884,Inflammatory disorder,6862,C0263188,Acute lymphangitis of groin
C1290884,Inflammatory disorder,6862,C0451733,"Rapidly progressive nephritic syndrome, diffuse endocapillary proliferative glomerulonephritis"
C1290884,Inflammatory disorder,6862,C0451732,"Rapidly progressive nephritic syndrome, diffuse mesangial proliferative glomerulonephritis"
C1290884,Inflammatory disorder,6862,C1997788,Bacterial urethritis
C1290884,Inflammatory disorder,6862,C1960185,Myelitis due to herpes simplex
C1290884,Inflammatory disorder,6862,C1960181,Diabetic glomerulonephritis
C1290884,Inflammatory disorder,6862,C1960182,Glomerulonephritis due to Wegener's granulomatosis
C1290884,Inflammatory disorder,6862,C0565831,Chronic atticoantral disease
C1290884,Inflammatory disorder,6862,C1264622,Herpes zoster without complication
C1290884,Inflammatory disorder,6862,C1264623,Herpes zoster with nervous system complication
C1290884,Inflammatory disorder,6862,C0027697,Nephritis
C1290884,Inflammatory disorder,6862,C0521513,Systemic lupus erythematosus arthritis
C1290884,Inflammatory disorder,6862,C0521515,Calcific tendinitis
C1290884,Inflammatory disorder,6862,C0521514,Retropharyngeal tendinitis
C1290884,Inflammatory disorder,6862,C0521517,Primary fibromyalgia syndrome
C1290884,Inflammatory disorder,6862,C0426564,Supraglottic abscess
C1290884,Inflammatory disorder,6862,C0426568,Subglottic abscess
C1290884,Inflammatory disorder,6862,C0949083,Nosocomial pneumonia
C1290884,Inflammatory disorder,6862,C1290178,Acute osteomyelitis of nasal-orbit complex
C1290884,Inflammatory disorder,6862,C1290177,Acute osteomyelitis of temporal bone
C1290884,Inflammatory disorder,6862,C1290176,Acute osteomyelitis of sphenoid bone
C1290884,Inflammatory disorder,6862,C1290175,Acute osteomyelitis of zygomatic bone
C1290884,Inflammatory disorder,6862,C1290174,Acute osteomyelitis of frontal bone
C1290884,Inflammatory disorder,6862,C1290173,Acute osteomyelitis of facial bone
C1290884,Inflammatory disorder,6862,C1290172,Osteomyelitis of nasal-orbit complex
C1290884,Inflammatory disorder,6862,C1290171,Osteomyelitis of temporal bone
C1290884,Inflammatory disorder,6862,C1290170,Osteomyelitis of sphenoid bone
C1290884,Inflammatory disorder,6862,C0348798,Acute echovirus bronchitis
C1290884,Inflammatory disorder,6862,C0348799,Acute bronchiolitis due to respiratory syncytial virus
C1290884,Inflammatory disorder,6862,C0348797,Acute bronchitis due to rhinovirus
C1290884,Inflammatory disorder,6862,C1665350,Vulvovaginitis associated with another disorder
C1290884,Inflammatory disorder,6862,C0266930,Necrotizing ulcerative gingivoperiodontitis
C1290884,Inflammatory disorder,6862,C0410157,Fibrositis and nodular fasciitis
C1290884,Inflammatory disorder,6862,C0410150,Rheumatic fever nodule
C1290884,Inflammatory disorder,6862,C1274942,Erythroderma due to vancomycin
C1290884,Inflammatory disorder,6862,C1274943,Drug-induced panniculitis
C1290884,Inflammatory disorder,6862,C1274944,B-cell pseudolymphoma due to drug
C1290884,Inflammatory disorder,6862,C1274945,T-cell pseudolymphoma due to drug
C1290884,Inflammatory disorder,6862,C1274946,Halogen eruption
C1290884,Inflammatory disorder,6862,C1274947,Drug-induced solar urticaria
C1290884,Inflammatory disorder,6862,C1274948,Drug-induced pellagra
C1290884,Inflammatory disorder,6862,C0267147,Atrophic-hyperplastic gastritis
C1290884,Inflammatory disorder,6862,C2585749,Postoperative aspiration pneumonia
C1290884,Inflammatory disorder,6862,C0267146,Chronic antral gastritis
C1290884,Inflammatory disorder,6862,C1290799,Cheilitis medicamentosa
C1290884,Inflammatory disorder,6862,C1290797,Abscess of uvula of palate
C1290884,Inflammatory disorder,6862,C0409525,Infective arthritis of wrist
C1290884,Inflammatory disorder,6862,C0409527,Infective arthritis of elbow
C1290884,Inflammatory disorder,6862,C0409523,Infective arthritis of proximal interphalangeal joint of finger
C1290884,Inflammatory disorder,6862,C0409522,Infective arthritis of distal interphalangeal joint of finger
C1290884,Inflammatory disorder,6862,C0269058,Chronic perimetritis
C1290884,Inflammatory disorder,6862,C0269051,Acute endomyometritis
C1290884,Inflammatory disorder,6862,C0269050,Endomyometritis
C1290884,Inflammatory disorder,6862,C0269053,Myometritis
C1290884,Inflammatory disorder,6862,C0269052,Chronic endomyometritis
C1290884,Inflammatory disorder,6862,C0269055,Chronic myometritis
C1290884,Inflammatory disorder,6862,C0269054,Acute myometritis
C1290884,Inflammatory disorder,6862,C0269057,Acute perimetritis
C1290884,Inflammatory disorder,6862,C0269056,Perimetritis
C1290884,Inflammatory disorder,6862,C1276098,Contact hand eczema
C1290884,Inflammatory disorder,6862,C1276094,Vulval eczema
C1290884,Inflammatory disorder,6862,C1276095,Lichen nuchae
C1290884,Inflammatory disorder,6862,C1276096,Allergic contact gingivostomatitis
C1290884,Inflammatory disorder,6862,C2936852,Berger's IgA or IgG nephropathy
C1290884,Inflammatory disorder,6862,C1276091,Acute hand eczema
C1290884,Inflammatory disorder,6862,C1276092,Chronic hand eczema
C1290884,Inflammatory disorder,6862,C1276093,Eczematous cheilitis
C1290884,Inflammatory disorder,6862,C0263124,"Abscess of foot, except toe"
C1290884,Inflammatory disorder,6862,C0275803,Streptococcal laryngitis
C1290884,Inflammatory disorder,6862,C0275800,Staphylococcal arthritis
C1290884,Inflammatory disorder,6862,C0275551,Primary bacterial peritonitis
C1290884,Inflammatory disorder,6862,C0275550,Acute bacterial peritonitis
C1290884,Inflammatory disorder,6862,C0271454,Chronic purulent otitis media
C1290884,Inflammatory disorder,6862,C0271455,Chronic tubotympanic disease with anterior perforation of ear drum
C1290884,Inflammatory disorder,6862,C0149797,Umbilical granuloma
C1290884,Inflammatory disorder,6862,C0263129,Abscess of skin with lymphangitis
C1290884,Inflammatory disorder,6862,C1321275,Non-specific colitis
C1290884,Inflammatory disorder,6862,C0271453,Serous otitis media
C1290884,Inflammatory disorder,6862,C0275552,Chronic bacterial otitis externa
C1290884,Inflammatory disorder,6862,C0267621,Pelvic appendicitis
C1290884,Inflammatory disorder,6862,C0406124,Acute sycosis barbae
C1290884,Inflammatory disorder,6862,C0406125,Sycosis cruris
C1290884,Inflammatory disorder,6862,C0406126,Lupoid sycosis of beard
C1290884,Inflammatory disorder,6862,C0406127,Chronic folliculitis of legs
C1290884,Inflammatory disorder,6862,C0406120,Carbuncle of lower leg
C1290884,Inflammatory disorder,6862,C0406122,Carbuncle of face (excluding eye)
C1290884,Inflammatory disorder,6862,C0037050,Sick building syndrome
C1290884,Inflammatory disorder,6862,C0406129,Cellulitis of skin area excluding digits of hand or foot
C1290884,Inflammatory disorder,6862,C0155094,Corneal pannus
C1290884,Inflammatory disorder,6862,C0155091,Corneal abscess
C1290884,Inflammatory disorder,6862,C0155090,Sclerokeratitis
C1290884,Inflammatory disorder,6862,C0341762,Gonococcal urethral abscess
C1290884,Inflammatory disorder,6862,C0341760,Tuberculous urethritis
C1290884,Inflammatory disorder,6862,C0341761,Schistosomiasis of the urethra
C1290884,Inflammatory disorder,6862,C0341769,Trichomonal balanoposthitis
C1290884,Inflammatory disorder,6862,C1321416,Keystone virus meningitis
C1290884,Inflammatory disorder,6862,C1321414,Snowshoe hare meningitis
C1290884,Inflammatory disorder,6862,C1321413,La Crosse meningitis
C1290884,Inflammatory disorder,6862,C1321412,California serogroup viral meningitis
C1290884,Inflammatory disorder,6862,C1321411,Jamestown Canyon virus meningitis
C1290884,Inflammatory disorder,6862,C1321410,Keystone virus encephalitis
C1290884,Inflammatory disorder,6862,C0348964,"Tuberculosis of intrathoracic lymph nodes, confirmed bacteriologically and histologically"
C1290884,Inflammatory disorder,6862,C0267891,Calculus of common bile duct with acute cholecystitis with obstruction
C1290884,Inflammatory disorder,6862,C0267890,Calculus of common bile duct with acute cholecystitis without obstruction
C1290884,Inflammatory disorder,6862,C0155896,Upper respiratory inflammation due to chemical fumes
C1290884,Inflammatory disorder,6862,C0155891,Humidifier lung
C1290884,Inflammatory disorder,6862,C0155890,Maple-bark strippers' lung
C1290884,Inflammatory disorder,6862,C1260710,Acute ulcerative colitis
C1290884,Inflammatory disorder,6862,C0268863,Verumontanitis
C1290884,Inflammatory disorder,6862,C0268861,Urethral meatitis
C1290884,Inflammatory disorder,6862,C0268860,Cowperitis
C1290884,Inflammatory disorder,6862,C0268866,Periurethral cellulitis
C1290884,Inflammatory disorder,6862,C0268865,Abscess of Littr̩'s glands
C1290884,Inflammatory disorder,6862,C0268864,Abscess of Cowper's gland
C1290884,Inflammatory disorder,6862,C0343945,Cutaneous chromoblastomycotic abscess
C1290884,Inflammatory disorder,6862,C0473544,Feces-induced contact dermatitis
C1290884,Inflammatory disorder,6862,C0473542,Truncal seborrheic dermatitis
C1290884,Inflammatory disorder,6862,C0473543,Flexural seborrheic dermatitis
C1290884,Inflammatory disorder,6862,C0473541,Fiberglass dermatitis
C1290884,Inflammatory disorder,6862,C0267099,Pill esophagitis
C1290884,Inflammatory disorder,6862,C2317115,Bacterial arthritis of sacroiliac joint
C1290884,Inflammatory disorder,6862,C0276189,Disorder due to bovine papular stomatitis virus
C1290884,Inflammatory disorder,6862,C1274165,Lichen sclerosus of female genitalia
C1290884,Inflammatory disorder,6862,C0340141,Paraffinoma
C1290884,Inflammatory disorder,6862,C0340140,Pneumonitis due to inhalation of oil or essence
C1290884,Inflammatory disorder,6862,C0340143,Traumatic pneumonia
C1290884,Inflammatory disorder,6862,C0340142,Lupus pneumonia
C1290884,Inflammatory disorder,6862,C0340145,Pneumonitis due to inhalation of regurgitated food
C1290884,Inflammatory disorder,6862,C0340416,Parasitic myocarditis
C1290884,Inflammatory disorder,6862,C0340415,Fungal myocarditis
C1290884,Inflammatory disorder,6862,C0340414,Q fever myocarditis
C1290884,Inflammatory disorder,6862,C0021565,Insect bite granuloma
C1290884,Inflammatory disorder,6862,C0008495,Chorioamnionitis
C1290884,Inflammatory disorder,6862,C0410369,Infection of clavicle
C1290884,Inflammatory disorder,6862,C0410368,Infection of scapula
C1290884,Inflammatory disorder,6862,C0002989,Epithelioid hemangioma of skin
C1290884,Inflammatory disorder,6862,C1997647,Rheumatic aortic valve sclerosis
C1290884,Inflammatory disorder,6862,C0410362,Infection of phalanx of finger or thumb
C1290884,Inflammatory disorder,6862,C0410365,Infection of ulna
C1290884,Inflammatory disorder,6862,C0410366,Infection of radius
C1290884,Inflammatory disorder,6862,C1443967,Hemorrhagic thoracic lymphadenitis
C1290884,Inflammatory disorder,6862,C0398684,Orofacial sarcoid
C1290884,Inflammatory disorder,6862,C0398682,Chronic sarcoid myopathy
C1290884,Inflammatory disorder,6862,C0398681,Acute sarcoid polymyositis
C1290884,Inflammatory disorder,6862,C0398680,Sarcoid myopathy
C1290884,Inflammatory disorder,6862,C0238866,Granuloma of buttock
C1290884,Inflammatory disorder,6862,C0275634,Avian ulcerative enteritis
C1290884,Inflammatory disorder,6862,C0008677,Chronic bronchitis
C1290884,Inflammatory disorder,6862,C0275987,Proliferative enteritis of hamsters
C1290884,Inflammatory disorder,6862,C0275633,Avian necrotic enteritis
C1290884,Inflammatory disorder,6862,C0400977,Cholangitis lenta
C1290884,Inflammatory disorder,6862,C0400976,Obliterative cholangitis
C1290884,Inflammatory disorder,6862,C0410092,Bursitis of knee
C1290884,Inflammatory disorder,6862,C0410091,Suprapatellar bursitis
C1290884,Inflammatory disorder,6862,C1274557,Demodectic blepharitis
C1290884,Inflammatory disorder,6862,C0152814,Tuberculosis of epididymis
C1290884,Inflammatory disorder,6862,C2063407,Acute hepatitis E
C1290884,Inflammatory disorder,6862,C0263249,Contact dermatitis due to hydrocarbon
C1290884,Inflammatory disorder,6862,C2350476,Orbital myositis
C1290884,Inflammatory disorder,6862,C1562604,Ulcerative dermatosis of the Shetland sheepdog and rough collie dog
C1290884,Inflammatory disorder,6862,C0085437,Bacterial meningitis
C1290884,Inflammatory disorder,6862,C0085436,Cryptococcal meningitis
C1290884,Inflammatory disorder,6862,C0345892,Inflammatory fibroid polyposis of intestine
C1290884,Inflammatory disorder,6862,C0155087,Interstitial and deep keratitis
C1290884,Inflammatory disorder,6862,C0085435,Post-bacterial arthropathy
C1290884,Inflammatory disorder,6862,C0345898,Foreign body granuloma of intestine
C1290884,Inflammatory disorder,6862,C0345899,Oleogranuloma of intestine
C1290884,Inflammatory disorder,6862,C2315263,Suppurative tenosynovitis
C1290884,Inflammatory disorder,6862,C0729568,Obstetric non-purulent mastitis with postnatal complication
C1290884,Inflammatory disorder,6862,C1282952,Enthesitis
C1290884,Inflammatory disorder,6862,C1263760,Follicular cervicitis
C1290884,Inflammatory disorder,6862,C1263761,Chronic hypertrophic vulvitis
C1290884,Inflammatory disorder,6862,C1282958,Idiopathic colitis
C1290884,Inflammatory disorder,6862,C1290890,Inflammatory disorder of lower respiratory tract
C1290884,Inflammatory disorder,6862,C0024307,Angiocentric immunoproliferative lesion
C1290884,Inflammatory disorder,6862,C1300682,Acute and chronic colitis
C1290884,Inflammatory disorder,6862,C0242301,Furuncle of skin AND/OR subcutaneous tissue
C1290884,Inflammatory disorder,6862,C0582164,Suture line inflamed
C1290884,Inflammatory disorder,6862,C0017407,Geniculate ganglionitis
C1290884,Inflammatory disorder,6862,C0017409,Herpes zoster auricularis
C1290884,Inflammatory disorder,6862,C0266914,Simple marginal gingivitis
C1290884,Inflammatory disorder,6862,C0266913,Hyperplastic gingivitis
C1290884,Inflammatory disorder,6862,C0264227,Acute pansinusitis
C1290884,Inflammatory disorder,6862,C0264229,Acute empyema of nasal sinus
C1290884,Inflammatory disorder,6862,C0264228,Acute abscess of nasal sinus
C1290884,Inflammatory disorder,6862,C0265065,Thrombophlebitis of deep veins of lower extremity
C1290884,Inflammatory disorder,6862,C0265066,Thrombophlebitis of deep femoral vein
C1290884,Inflammatory disorder,6862,C0265067,Thrombophlebitis of tibial vein
C1290884,Inflammatory disorder,6862,C0265060,Phlebitis of deep veins of lower extremity
C1290884,Inflammatory disorder,6862,C0265061,Phlebitis of deep femoral vein
C1290884,Inflammatory disorder,6862,C0265062,Phlebitis of tibial vein
C1290884,Inflammatory disorder,6862,C0265063,Phlebitis of popliteal vein
C1290884,Inflammatory disorder,6862,C0265068,Thrombophlebitis of the popliteal vein
C1290884,Inflammatory disorder,6862,C0221056,Adult onset dermatomyositis
C1290884,Inflammatory disorder,6862,C0221052,Chronic berylliosis
C1290884,Inflammatory disorder,6862,C0154775,Ophthalmia nodosa
C1290884,Inflammatory disorder,6862,C0154774,Chronic endophthalmitis
C1290884,Inflammatory disorder,6862,C0154771,Symptomatic inflammatory myopathy associated with another disorder
C1290884,Inflammatory disorder,6862,C0040425,Tonsillitis
C1290884,Inflammatory disorder,6862,C0392651,Conjunctivitis due to enterovirus type 70
C1290884,Inflammatory disorder,6862,C3531780,Rheumatic mitral valve annular calcification
C1290884,Inflammatory disorder,6862,C0409260,Allergic arthritis of the shoulder region
C1290884,Inflammatory disorder,6862,C1321407,St. Louis meningitis
C1290884,Inflammatory disorder,6862,C1444628,Drug-induced uveitis
C1290884,Inflammatory disorder,6862,C0730194,Lumbosacral spondylosis
C1290884,Inflammatory disorder,6862,C0339952,Secondary bacterial pneumonia
C1290884,Inflammatory disorder,6862,C1444625,Intraocular lens associated postoperative inflammation
C1290884,Inflammatory disorder,6862,C0339950,Pneumonitis due to acquired toxoplasmosis
C1290884,Inflammatory disorder,6862,C1444627,Hutchinson's sign
C1290884,Inflammatory disorder,6862,C0339956,Pneumonia in typhoid fever
C1290884,Inflammatory disorder,6862,C0339957,Meningococcal pneumonia
C1290884,Inflammatory disorder,6862,C1444622,Postoperative endophthalmitis due to Propionibacterium acnes
C1290884,Inflammatory disorder,6862,C0339955,Actinomycotic pneumonia
C1290884,Inflammatory disorder,6862,C1274319,Primary herpetic vulvovaginitis
C1290884,Inflammatory disorder,6862,C2919416,Tendinitis of flexor carpi radialis
C1290884,Inflammatory disorder,6862,C0333416,Sperm granuloma
C1290884,Inflammatory disorder,6862,C2960770,Subcutaneous xanthogranulomatosis
C1290884,Inflammatory disorder,6862,C0546953,Subacromial bursitis
C1290884,Inflammatory disorder,6862,C0030455,Parametritis
C1290884,Inflammatory disorder,6862,C0034068,Eosinophilic asthma
C1290884,Inflammatory disorder,6862,C1998193,Deep venous thrombosis associated with coronary artery bypass graft
C1290884,Inflammatory disorder,6862,C3531963,Pericarditis due to Genus Hemophilus
C1290884,Inflammatory disorder,6862,C0023886,Amebic liver abscess
C1290884,Inflammatory disorder,6862,C0023885,Abscess of liver
C1290884,Inflammatory disorder,6862,C0744421,Immune-complex glomerulonephritis
C1290884,Inflammatory disorder,6862,C1531621,Brucellosis uveitis
C1290884,Inflammatory disorder,6862,C0235812,Vitritis
C1290884,Inflammatory disorder,6862,C1720079,Encephalomyelitis associated with AIDS
C1290884,Inflammatory disorder,6862,C0267798,Acute hepatitis - non-infective
C1290884,Inflammatory disorder,6862,C0267799,Subacute noninfective hepatitis
C1290884,Inflammatory disorder,6862,C0267797,Acute hepatitis
C1290884,Inflammatory disorder,6862,C0267793,Radiation hepatitis
C1290884,Inflammatory disorder,6862,C0277440,Infestation by Cheyletiella yasguri
C1290884,Inflammatory disorder,6862,C0155420,Acute allergic sanguinous otitis media
C1290884,Inflammatory disorder,6862,C0155421,Chronic serous otitis media
C1290884,Inflammatory disorder,6862,C0155428,Eustachian tube salpingitis
C1290884,Inflammatory disorder,6862,C0155429,Acute eustachian tube salpingitis
C1290884,Inflammatory disorder,6862,C0267884,Calculus of bile duct with chronic cholecystitis with obstruction
C1290884,Inflammatory disorder,6862,C0032241,Pleurobronchopneumonia
C1290884,Inflammatory disorder,6862,C1290018,"Inflammatory hyperkeratotic dermatosis, annular"
C1290884,Inflammatory disorder,6862,C0341959,Cystitis of pregnancy
C1290884,Inflammatory disorder,6862,C0577654,Deltoid tendinitis
C1290884,Inflammatory disorder,6862,C0553677,Edematous laryngitis
C1290884,Inflammatory disorder,6862,C0559259,Inflammatory discitis
C1290884,Inflammatory disorder,6862,C0559258,Infective discitis
C1290884,Inflammatory disorder,6862,C0456121,Staphylococcal ophthalmia neonatorum
C1290884,Inflammatory disorder,6862,C0456120,Coliform ophthalmia neonatorum
C1290884,Inflammatory disorder,6862,C0403639,Chemical cystitis
C1290884,Inflammatory disorder,6862,C0403638,Chronic radiation cystitis
C1290884,Inflammatory disorder,6862,C0403637,Acute radiation cystitis
C1290884,Inflammatory disorder,6862,C0403636,Chronic nonspecific cystitis
C1290884,Inflammatory disorder,6862,C0403635,Chronic cystitis - culture negative
C1290884,Inflammatory disorder,6862,C0403634,Recurrent cystitis - culture-negative
C1290884,Inflammatory disorder,6862,C0403633,Acute cystitis - culture-negative
C1290884,Inflammatory disorder,6862,C0403632,Non-infective cystitis
C1290884,Inflammatory disorder,6862,C0403631,Chronic infective cystitis
C1290884,Inflammatory disorder,6862,C0403630,Acute infective cystitis
C1290884,Inflammatory disorder,6862,C0409673,Juvenile psoriatic arthritis with psoriasis
C1290884,Inflammatory disorder,6862,C0263396,Pigmented purpuric lichenoid dermatitis of Gougerot and Blum
C1290884,Inflammatory disorder,6862,C0263645,"Erythema nodosum, chronic form"
C1290884,Inflammatory disorder,6862,C0014356,Enterocolitis
C1290884,Inflammatory disorder,6862,C0014358,Pseudomembranous enterocolitis
C1290884,Inflammatory disorder,6862,C0263963,Miner's knee
C1290884,Inflammatory disorder,6862,C0263962,Miner's elbow
C1290884,Inflammatory disorder,6862,C0263961,Chronic crepitant synovitis of wrist
C1290884,Inflammatory disorder,6862,C0263960,Beat knee
C1290884,Inflammatory disorder,6862,C2315450,Diverticulitis of cecum
C1290884,Inflammatory disorder,6862,C0036130,Salpingitis
C1290884,Inflammatory disorder,6862,C0036133,Tubo-ovarian inflammatory disease
C1290884,Inflammatory disorder,6862,C1290159,Subacute bursitis
C1290884,Inflammatory disorder,6862,C1290158,Acute bursitis
C1290884,Inflammatory disorder,6862,C0311273,Ascending cholangitis
C1290884,Inflammatory disorder,6862,C0269951,Superficial thrombophlebitis complicating pregnancy AND/OR puerperium
C1290884,Inflammatory disorder,6862,C0410134,Triceps tendinitis
C1290884,Inflammatory disorder,6862,C0410135,Peroneus brevis tenosynovitis
C1290884,Inflammatory disorder,6862,C0410136,Extensor digitorum longus tenosynovitis
C1290884,Inflammatory disorder,6862,C0410137,Extensor hallucis longus tenosynovitis
C1290884,Inflammatory disorder,6862,C0600124,Conjunctivitis due to adenovirus
C1290884,Inflammatory disorder,6862,C0410133,Tendinitis AND/OR tenosynovitis
C1290884,Inflammatory disorder,6862,C0410138,Achilles tenosynovitis
C1290884,Inflammatory disorder,6862,C0410139,Tenosynovitis of fingers
C1290884,Inflammatory disorder,6862,C1274966,Radiation recall reaction due to cytotoxic therapy
C1290884,Inflammatory disorder,6862,C1274967,Ultraviolet recall reaction due to cytotoxic therapy
C1290884,Inflammatory disorder,6862,C1274964,Cutaneous ulceration due to cytotoxic therapy
C1290884,Inflammatory disorder,6862,C1274965,Methotrexate skin ulceration
C1290884,Inflammatory disorder,6862,C1274962,Neutrophilic eccrine hidradenitis due to cytotoxic therapy
C1290884,Inflammatory disorder,6862,C1274963,Pseudoscleroderma due to cytotoxic therapy
C1290884,Inflammatory disorder,6862,C1274960,Acral erythema due to cytotoxic therapy
C1290884,Inflammatory disorder,6862,C1274961,Syringosquamous metaplasia due to cytotoxic therapy
C1290884,Inflammatory disorder,6862,C1271448,Uveitis-glaucoma-hyphema syndrome
C1290884,Inflammatory disorder,6862,C1385638,Tuberculous abscess of lung
C1290884,Inflammatory disorder,6862,C3241979,Tuberculous osteitis
C1290884,Inflammatory disorder,6862,C1306763,Pustular eczema
C1290884,Inflammatory disorder,6862,C0017658,Glomerulonephritis
C1290884,Inflammatory disorder,6862,C0409678,Juvenile arthritis of inflammatory bowel disease
C1290884,Inflammatory disorder,6862,C0017657,Glomerulitis
